month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2017-10,HOUGANG,EXECUTIVE,429,HOUGANG AVE 6,01 TO 03,147,Maisonette,1989,70 years 09 months,650000
2017-10,HOUGANG,EXECUTIVE,533,HOUGANG AVE 6,10 TO 12,145,Maisonette,1988,69 years 06 months,676500
2017-10,HOUGANG,EXECUTIVE,441,HOUGANG AVE 8,01 TO 03,146,Maisonette,1990,72 years,692000
2017-10,HOUGANG,EXECUTIVE,834,HOUGANG CTRL,04 TO 06,147,Maisonette,1992,73 years 11 months,700800
2017-10,HOUGANG,EXECUTIVE,833,HOUGANG CTRL,07 TO 09,147,Maisonette,1992,73 years 11 months,723000
2017-10,HOUGANG,EXECUTIVE,853,HOUGANG CTRL,10 TO 12,138,Apartment,1997,78 years 05 months,820000
2017-10,HOUGANG,EXECUTIVE,522,HOUGANG AVE 6,13 TO 15,145,Apartment,1987,68 years 10 months,850000
2017-11,HOUGANG,3 ROOM,6,HOUGANG AVE 3,04 TO 06,59,Improved,1975,56 years 08 months,245000
2017-11,HOUGANG,3 ROOM,2,HOUGANG AVE 3,04 TO 06,59,Improved,1975,56 years 08 months,250000
2017-11,HOUGANG,3 ROOM,2,HOUGANG AVE 3,04 TO 06,59,Improved,1975,56 years 08 months,260000
2017-11,HOUGANG,3 ROOM,678,HOUGANG AVE 8,01 TO 03,64,Simplified,1988,70 years,260000
2017-11,HOUGANG,3 ROOM,109,HOUGANG AVE 1,01 TO 03,67,New Generation,1983,64 years 05 months,262800
2017-11,HOUGANG,3 ROOM,116,HOUGANG AVE 1,04 TO 06,67,New Generation,1981,62 years 10 months,270000
2017-11,HOUGANG,3 ROOM,702,HOUGANG AVE 2,07 TO 09,67,New Generation,1985,66 years 10 months,273000
2017-11,HOUGANG,3 ROOM,252,HOUGANG AVE 3,01 TO 03,67,New Generation,1985,66 years 02 months,274000
2017-11,HOUGANG,3 ROOM,127,HOUGANG AVE 1,04 TO 06,67,New Generation,1982,63 years 06 months,280000
2017-11,HOUGANG,3 ROOM,321,HOUGANG AVE 5,01 TO 03,67,New Generation,1983,64 years 03 months,280000
2017-11,HOUGANG,3 ROOM,322,HOUGANG AVE 5,04 TO 06,67,New Generation,1983,64 years 04 months,280000
2017-11,HOUGANG,3 ROOM,1,HOUGANG AVE 3,07 TO 09,70,Improved,1975,56 years 08 months,280000
2017-11,HOUGANG,3 ROOM,619,HOUGANG AVE 8,04 TO 06,69,Improved,1985,66 years 10 months,280000
2017-11,HOUGANG,3 ROOM,23,HOUGANG AVE 3,01 TO 03,73,New Generation,1978,59 years 06 months,282500
2017-11,HOUGANG,3 ROOM,685,HOUGANG ST 61,04 TO 06,64,Simplified,1986,67 years 10 months,285000
2017-11,HOUGANG,3 ROOM,696,HOUGANG ST 61,04 TO 06,74,Model A,1987,68 years 11 months,285000
2017-11,HOUGANG,3 ROOM,658,HOUGANG AVE 8,01 TO 03,74,Model A,1987,68 years 06 months,290000
2017-11,HOUGANG,3 ROOM,625,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,67 years 02 months,295000
2017-11,HOUGANG,3 ROOM,401,HOUGANG AVE 10,04 TO 06,82,New Generation,1985,66 years 06 months,310000
2017-11,HOUGANG,3 ROOM,667,HOUGANG AVE 4,07 TO 09,74,Model A,1987,68 years 07 months,313000
2017-11,HOUGANG,3 ROOM,404,HOUGANG AVE 10,01 TO 03,67,New Generation,1985,66 years 09 months,313000
2017-11,HOUGANG,3 ROOM,661,HOUGANG AVE 4,10 TO 12,74,Model A,1987,68 years 05 months,315000
2017-11,HOUGANG,3 ROOM,528,HOUGANG AVE 6,04 TO 06,74,Model A,1987,69 years 01 month,318000
2017-11,HOUGANG,3 ROOM,23,HOUGANG AVE 3,10 TO 12,73,New Generation,1978,59 years 07 months,325000
2017-11,HOUGANG,4 ROOM,516,HOUGANG AVE 10,04 TO 06,84,Simplified,1986,67 years 09 months,315000
2017-11,HOUGANG,4 ROOM,608,HOUGANG AVE 4,01 TO 03,84,Simplified,1985,66 years 09 months,315000
2017-11,HOUGANG,4 ROOM,636,HOUGANG AVE 8,01 TO 03,84,Simplified,1987,69 years 02 months,322000
2017-11,HOUGANG,4 ROOM,337,HOUGANG AVE 7,01 TO 03,91,New Generation,1985,66 years 09 months,323000
2017-11,HOUGANG,4 ROOM,114,HOUGANG AVE 1,04 TO 06,96,New Generation,1982,63 years 03 months,335000
2017-11,HOUGANG,4 ROOM,604,HOUGANG AVE 4,01 TO 03,89,Simplified,1985,66 years 09 months,338000
2017-11,HOUGANG,4 ROOM,341,HOUGANG AVE 7,13 TO 15,93,New Generation,1985,66 years 09 months,350000
2017-11,HOUGANG,4 ROOM,616,HOUGANG AVE 8,13 TO 15,84,Simplified,1986,67 years 09 months,350000
2017-11,HOUGANG,4 ROOM,980C,BUANGKOK CRES,07 TO 09,85,Model A2,2003,84 years 06 months,350000
2017-11,HOUGANG,4 ROOM,675,HOUGANG AVE 8,07 TO 09,84,Simplified,1986,68 years 01 month,350000
2017-11,HOUGANG,4 ROOM,911,HOUGANG ST 91,04 TO 06,94,Model A2,1998,79 years 03 months,352000
2017-11,HOUGANG,4 ROOM,693,HOUGANG ST 61,01 TO 03,89,Simplified,1987,68 years 08 months,355000
2017-11,HOUGANG,4 ROOM,453,HOUGANG AVE 10,10 TO 12,105,Model A,1992,73 years 11 months,356000
2017-11,HOUGANG,4 ROOM,252,HOUGANG AVE 3,04 TO 06,93,New Generation,1985,66 years 02 months,360000
2017-11,HOUGANG,4 ROOM,984A,BUANGKOK LINK,10 TO 12,85,Model A2,2004,85 years 05 months,365000
2017-11,HOUGANG,4 ROOM,341,HOUGANG AVE 7,13 TO 15,91,New Generation,1985,66 years 09 months,368000
2017-11,HOUGANG,4 ROOM,566,HOUGANG ST 51,01 TO 03,104,Model A,1992,73 years 11 months,370000
2017-11,HOUGANG,4 ROOM,911,HOUGANG ST 91,10 TO 12,92,Model A2,1998,79 years 03 months,370000
2017-11,HOUGANG,4 ROOM,506,HOUGANG AVE 8,10 TO 12,84,Simplified,1987,68 years 04 months,373000
2017-11,HOUGANG,4 ROOM,984A,BUANGKOK LINK,07 TO 09,85,Model A2,2004,85 years 04 months,375000
2017-11,HOUGANG,4 ROOM,923,HOUGANG AVE 9,07 TO 09,100,Model A,1998,79 years 03 months,378000
2017-11,HOUGANG,4 ROOM,925,HOUGANG ST 91,13 TO 15,100,Model A,1998,79 years 11 months,398000
2017-11,HOUGANG,4 ROOM,453,HOUGANG AVE 10,01 TO 03,104,Model A,1992,73 years 10 months,400000
2017-11,HOUGANG,4 ROOM,457,HOUGANG AVE 10,10 TO 12,110,Model A,1992,73 years 10 months,410000
2017-11,HOUGANG,4 ROOM,515,HOUGANG AVE 10,07 TO 09,104,Model A,1986,67 years 10 months,415000
2017-11,HOUGANG,4 ROOM,420,HOUGANG AVE 10,04 TO 06,104,Model A,1989,70 years 10 months,415000
2017-11,HOUGANG,4 ROOM,434,HOUGANG AVE 8,10 TO 12,113,Model A,1989,70 years 07 months,440000
2017-11,HOUGANG,4 ROOM,602,HOUGANG AVE 4,10 TO 12,104,Model A,1985,66 years 10 months,455000
2017-11,HOUGANG,4 ROOM,467,HOUGANG AVE 8,10 TO 12,107,Model A,1992,73 years 11 months,480000
2017-11,HOUGANG,4 ROOM,464,UPP SERANGOON RD,13 TO 15,104,Model A,1992,73 years 11 months,482000
2017-11,HOUGANG,5 ROOM,966,HOUGANG AVE 9,07 TO 09,116,Improved,1999,80 years 09 months,430000
2017-11,HOUGANG,5 ROOM,985B,BUANGKOK CRES,16 TO 18,110,Improved,2004,85 years 04 months,438000
2017-11,HOUGANG,5 ROOM,576,HOUGANG AVE 4,13 TO 15,120,Improved,1997,78 years 11 months,445000
2017-11,HOUGANG,5 ROOM,653,HOUGANG AVE 8,07 TO 09,120,Improved,1987,69 years 01 month,445000
2017-11,HOUGANG,5 ROOM,985B,BUANGKOK CRES,16 TO 18,110,Improved,2004,85 years 04 months,445000
2017-11,HOUGANG,5 ROOM,957,HOUGANG ST 91,04 TO 06,115,Improved,1999,80 years 06 months,465000
2017-11,HOUGANG,5 ROOM,958,HOUGANG ST 91,07 TO 09,115,Improved,1999,80 years 06 months,472000
2017-11,HOUGANG,5 ROOM,956,HOUGANG ST 91,13 TO 15,116,Improved,1999,80 years 06 months,475000
2017-11,HOUGANG,5 ROOM,916,HOUGANG AVE 9,16 TO 18,120,Improved,1998,79 years 08 months,480000
2017-11,HOUGANG,5 ROOM,166,HOUGANG AVE 1,01 TO 03,123,Improved,1997,78 years 11 months,480000
2017-11,HOUGANG,5 ROOM,950,HOUGANG ST 91,10 TO 12,121,Improved,1999,80 years 06 months,495000
2017-11,HOUGANG,5 ROOM,310,HOUGANG AVE 5,01 TO 03,126,Improved,1984,65 years 03 months,500000
2017-11,HOUGANG,5 ROOM,941,HOUGANG ST 92,13 TO 15,121,Improved,1998,79 years 03 months,510000
2017-11,HOUGANG,5 ROOM,167,HOUGANG AVE 1,10 TO 12,123,Improved,1997,78 years 11 months,528000
2017-11,HOUGANG,5 ROOM,466,HOUGANG AVE 8,01 TO 03,124,Improved,1992,73 years 11 months,603000
2017-11,HOUGANG,5 ROOM,837,HOUGANG CTRL,04 TO 06,116,Improved,1997,78 years 06 months,650000
2017-11,HOUGANG,5 ROOM,460,HOUGANG AVE 10,13 TO 15,124,Improved,1992,73 years 11 months,680000
2017-11,HOUGANG,5 ROOM,238,HOUGANG AVE 1,10 TO 12,136,Model A-Maisonette,1984,65 years 09 months,720000
2017-11,HOUGANG,EXECUTIVE,578,HOUGANG AVE 4,04 TO 06,140,Maisonette,1997,78 years 11 months,570000
2017-11,HOUGANG,EXECUTIVE,961,HOUGANG AVE 9,01 TO 03,137,Apartment,1999,80 years 09 months,582000
2017-11,HOUGANG,EXECUTIVE,615,HOUGANG AVE 8,04 TO 06,148,Apartment,1986,67 years 09 months,600000
2017-11,HOUGANG,EXECUTIVE,357,HOUGANG AVE 7,04 TO 06,148,Maisonette,1985,66 years 04 months,625000
2017-11,HOUGANG,EXECUTIVE,712,HOUGANG AVE 2,10 TO 12,156,Maisonette,1986,67 years 07 months,700000
2017-11,HOUGANG,EXECUTIVE,558,HOUGANG ST 51,04 TO 06,148,Maisonette,1992,73 years 11 months,705000
2017-11,HOUGANG,EXECUTIVE,407,HOUGANG AVE 10,10 TO 12,150,Maisonette,1986,67 years 10 months,742000
2017-12,HOUGANG,3 ROOM,703,HOUGANG AVE 2,07 TO 09,82,New Generation,1986,67 years 07 months,310000
2017-12,HOUGANG,3 ROOM,21,HOUGANG AVE 3,01 TO 03,73,New Generation,1978,59 years 05 months,267000
2017-12,HOUGANG,3 ROOM,21,HOUGANG AVE 3,04 TO 06,73,New Generation,1978,59 years 05 months,275000
2017-12,HOUGANG,3 ROOM,667,HOUGANG AVE 4,01 TO 03,74,Model A,1987,68 years 06 months,310000
2017-12,HOUGANG,3 ROOM,309,HOUGANG AVE 5,07 TO 09,67,New Generation,1982,63 years 10 months,290000
2017-12,HOUGANG,3 ROOM,642,HOUGANG AVE 8,07 TO 09,60,Improved,1987,69 years,283000
2017-12,HOUGANG,3 ROOM,620,HOUGANG AVE 8,10 TO 12,60,Improved,1985,66 years 08 months,260000
2017-12,HOUGANG,3 ROOM,652,HOUGANG AVE 8,04 TO 06,60,Improved,1988,69 years 05 months,250000
2017-12,HOUGANG,3 ROOM,689,HOUGANG ST 61,04 TO 06,74,Model A,1987,68 years 08 months,280000
2017-12,HOUGANG,3 ROOM,689,HOUGANG ST 61,01 TO 03,74,Model A,1987,68 years 08 months,283000
2017-12,HOUGANG,4 ROOM,980B,BUANGKOK CRES,04 TO 06,90,Model A,2003,84 years 08 months,300000
2017-12,HOUGANG,4 ROOM,978D,BUANGKOK CRES,01 TO 03,90,Model A,2003,84 years 07 months,333000
2017-12,HOUGANG,4 ROOM,411,HOUGANG AVE 10,04 TO 06,93,New Generation,1986,67 years 01 month,395000
2017-12,HOUGANG,4 ROOM,456,HOUGANG AVE 10,13 TO 15,105,Model A,1992,73 years 10 months,443888
2017-12,HOUGANG,4 ROOM,512,HOUGANG AVE 10,01 TO 03,88,Simplified,1987,68 years 05 months,338000
2017-12,HOUGANG,4 ROOM,402,HOUGANG AVE 10,10 TO 12,91,New Generation,1985,66 years 10 months,384000
2017-12,HOUGANG,4 ROOM,458,HOUGANG AVE 10,07 TO 09,107,Model A,1992,73 years 10 months,400000
2017-12,HOUGANG,4 ROOM,402,HOUGANG AVE 10,10 TO 12,91,New Generation,1985,66 years 10 months,408000
2017-12,HOUGANG,4 ROOM,706,HOUGANG AVE 2,07 TO 09,93,New Generation,1985,66 years 11 months,328888
2017-12,HOUGANG,4 ROOM,17,HOUGANG AVE 3,10 TO 12,98,New Generation,1978,59 years 05 months,368000
2017-12,HOUGANG,4 ROOM,667,HOUGANG AVE 4,01 TO 03,103,Model A,1987,68 years 06 months,340000
2017-12,HOUGANG,4 ROOM,322,HOUGANG AVE 5,04 TO 06,94,New Generation,1983,64 years 03 months,341000
2017-12,HOUGANG,4 ROOM,529,HOUGANG AVE 6,04 TO 06,104,Model A,1987,68 years 06 months,415000
2017-12,HOUGANG,4 ROOM,424,HOUGANG AVE 6,10 TO 12,105,Model A,1989,71 years,490000
2017-12,HOUGANG,4 ROOM,341,HOUGANG AVE 7,07 TO 09,91,New Generation,1985,66 years 08 months,338000
2017-12,HOUGANG,4 ROOM,506,HOUGANG AVE 8,10 TO 12,84,Simplified,1987,68 years 03 months,383000
2017-12,HOUGANG,4 ROOM,445,HOUGANG AVE 8,01 TO 03,105,Model A,1990,71 years 04 months,360000
2017-12,HOUGANG,4 ROOM,445,HOUGANG AVE 8,10 TO 12,113,Model A,1990,71 years 04 months,375000
2017-12,HOUGANG,4 ROOM,543,HOUGANG AVE 8,04 TO 06,103,Model A,1992,73 years 10 months,380000
2017-12,HOUGANG,4 ROOM,918,HOUGANG AVE 9,01 TO 03,100,Model A,1998,79 years 04 months,355000
2017-12,HOUGANG,4 ROOM,964,HOUGANG AVE 9,07 TO 09,100,Model A,1999,80 years 09 months,365000
2017-12,HOUGANG,4 ROOM,924,HOUGANG AVE 9,10 TO 12,100,Model A,1998,79 years 09 months,383000
2017-12,HOUGANG,4 ROOM,831,HOUGANG CTRL,04 TO 06,104,Model A,1992,73 years 10 months,470000
2017-12,HOUGANG,4 ROOM,830,HOUGANG CTRL,01 TO 03,104,Model A,1992,73 years 10 months,430000
2017-12,HOUGANG,4 ROOM,159,HOUGANG ST 11,07 TO 09,103,Model A,1998,79 years 01 month,448000
2017-12,HOUGANG,4 ROOM,159,HOUGANG ST 11,07 TO 09,100,Model A,1998,79 years 01 month,455000
2017-12,HOUGANG,4 ROOM,551,HOUGANG ST 51,10 TO 12,106,Model A,1992,73 years 10 months,418000
2017-12,HOUGANG,4 ROOM,557,HOUGANG ST 51,04 TO 06,103,Model A,1992,73 years 10 months,378000
2017-12,HOUGANG,4 ROOM,573,HOUGANG ST 51,07 TO 09,98,Model A,1997,78 years 07 months,410000
2017-12,HOUGANG,4 ROOM,568,HOUGANG ST 51,01 TO 03,101,Model A,1997,78 years 03 months,388000
2017-12,HOUGANG,4 ROOM,910,HOUGANG ST 91,10 TO 12,92,Model A2,1997,78 years 11 months,388000
2017-12,HOUGANG,4 ROOM,910,HOUGANG ST 91,04 TO 06,93,Model A2,1997,78 years 11 months,330000
2017-12,HOUGANG,4 ROOM,937,HOUGANG ST 92,01 TO 03,101,Model A,1998,79 years 02 months,338000
2017-12,HOUGANG,4 ROOM,129,LOR AH SOO,07 TO 09,105,Model A,1985,66 years 07 months,408000
2017-12,HOUGANG,4 ROOM,130,LOR AH SOO,04 TO 06,103,Model A,1984,65 years 02 months,400000
2017-12,HOUGANG,4 ROOM,831,HOUGANG CTRL,04 TO 06,104,Model A,1992,73 years 10 months,470000
2017-12,HOUGANG,5 ROOM,984D,BUANGKOK LINK,13 TO 15,110,Improved,2004,85 years 05 months,418000
2017-12,HOUGANG,5 ROOM,360,HOUGANG AVE 5,13 TO 15,126,Improved,1992,73 years 10 months,540000
2017-12,HOUGANG,5 ROOM,306,HOUGANG AVE 5,01 TO 03,131,Model A,1983,64 years 03 months,475000
2017-12,HOUGANG,5 ROOM,531,HOUGANG AVE 6,01 TO 03,121,Improved,1988,69 years 02 months,468000
2017-12,HOUGANG,5 ROOM,466,HOUGANG AVE 8,07 TO 09,124,Improved,1992,73 years 11 months,600000
2017-12,HOUGANG,5 ROOM,917,HOUGANG AVE 9,07 TO 09,120,Improved,1998,79 years 04 months,472000
2017-12,HOUGANG,5 ROOM,918,HOUGANG AVE 9,10 TO 12,120,Improved,1998,79 years 04 months,488000
2017-12,HOUGANG,5 ROOM,924,HOUGANG AVE 9,07 TO 09,120,Improved,1998,79 years 09 months,468000
2017-12,HOUGANG,5 ROOM,953,HOUGANG AVE 9,07 TO 09,121,Improved,1999,80 years 04 months,470000
2017-12,HOUGANG,5 ROOM,156,HOUGANG ST 11,07 TO 09,121,Improved,1984,66 years,545000
2017-12,HOUGANG,5 ROOM,553,HOUGANG ST 51,01 TO 03,121,Improved,1989,70 years 09 months,470000
2017-12,HOUGANG,5 ROOM,915,HOUGANG ST 91,10 TO 12,121,Improved,1998,79 years 03 months,465000
2017-12,HOUGANG,5 ROOM,928,HOUGANG ST 91,01 TO 03,120,Improved,1998,79 years 10 months,385000
2017-12,HOUGANG,5 ROOM,927,HOUGANG ST 91,04 TO 06,120,Improved,1998,80 years,437000
2017-12,HOUGANG,5 ROOM,915,HOUGANG ST 91,13 TO 15,121,Improved,1998,79 years 02 months,470000
2017-12,HOUGANG,5 ROOM,937,HOUGANG ST 92,13 TO 15,121,Improved,1998,79 years 02 months,510789
2017-12,HOUGANG,5 ROOM,531,HOUGANG AVE 6,01 TO 03,121,Improved,1988,69 years 02 months,468000
2017-12,HOUGANG,5 ROOM,924,HOUGANG AVE 9,07 TO 09,120,Improved,1998,79 years 09 months,468000
2017-12,HOUGANG,EXECUTIVE,407,HOUGANG AVE 10,10 TO 12,150,Maisonette,1986,67 years 09 months,748888
2017-12,HOUGANG,EXECUTIVE,449,HOUGANG AVE 10,10 TO 12,146,Maisonette,1991,72 years 01 month,720000
2017-12,HOUGANG,EXECUTIVE,533,HOUGANG AVE 6,01 TO 03,145,Maisonette,1988,69 years 04 months,610000
2017-12,HOUGANG,EXECUTIVE,533,HOUGANG AVE 6,04 TO 06,145,Maisonette,1988,69 years 04 months,620000
2017-12,HOUGANG,EXECUTIVE,428,HOUGANG AVE 6,04 TO 06,146,Maisonette,1990,71 years 06 months,713000
2017-12,HOUGANG,EXECUTIVE,357,HOUGANG AVE 7,01 TO 03,148,Maisonette,1985,66 years 03 months,616888
2017-12,HOUGANG,EXECUTIVE,967,HOUGANG AVE 9,07 TO 09,137,Apartment,1999,80 years 08 months,583888
2017-12,HOUGANG,EXECUTIVE,144,LOR AH SOO,07 TO 09,150,Maisonette,1984,65 years 10 months,685000
2017-12,HOUGANG,EXECUTIVE,145,LOR AH SOO,01 TO 03,148,Maisonette,1984,65 years 09 months,638000
2018-01,HOUGANG,3 ROOM,642,HOUGANG AVE 8,01 TO 03,69,Improved,1987,68 years 11 months,255000
2018-01,HOUGANG,3 ROOM,21,HOUGANG AVE 3,01 TO 03,73,New Generation,1978,59 years 05 months,262500
2018-01,HOUGANG,3 ROOM,328,HOUGANG AVE 5,04 TO 06,67,New Generation,1983,64 years 07 months,285000
2018-01,HOUGANG,3 ROOM,665,HOUGANG AVE 4,04 TO 06,74,Model A,1988,69 years 11 months,290000
2018-01,HOUGANG,3 ROOM,623,HOUGANG AVE 8,07 TO 09,69,Improved,1985,66 years 08 months,290000
2018-01,HOUGANG,3 ROOM,986A,BUANGKOK CRES,04 TO 06,67,Model A,2012,93 years 04 months,318500
2018-01,HOUGANG,3 ROOM,23,HOUGANG AVE 3,07 TO 09,73,New Generation,1978,59 years 04 months,338000
2018-01,HOUGANG,4 ROOM,15,HOUGANG AVE 3,04 TO 06,82,Improved,1975,56 years 10 months,318000
2018-01,HOUGANG,4 ROOM,981D,BUANGKOK CRES,07 TO 09,90,Model A,2003,84 years 05 months,350000
2018-01,HOUGANG,4 ROOM,165,HOUGANG AVE 1,04 TO 06,92,Model A2,1997,78 years 10 months,350000
2018-01,HOUGANG,4 ROOM,101,HOUGANG AVE 1,01 TO 03,102,Model A,1984,65 years 02 months,360000
2018-01,HOUGANG,4 ROOM,911,HOUGANG ST 91,10 TO 12,90,Model A2,1998,79 years 01 month,360000
2018-01,HOUGANG,4 ROOM,617,HOUGANG AVE 8,04 TO 06,104,Model A,1986,67 years 01 month,393888
2018-01,HOUGANG,4 ROOM,540,HOUGANG AVE 8,07 TO 09,104,Model A,1989,70 years 10 months,400000
2018-01,HOUGANG,4 ROOM,575,HOUGANG ST 51,07 TO 09,100,Model A,1997,78 years 01 month,400000
2018-01,HOUGANG,4 ROOM,135,LOR AH SOO,04 TO 06,106,Model A,1985,66 years 03 months,400000
2018-01,HOUGANG,4 ROOM,139,LOR AH SOO,01 TO 03,108,Model A,1984,65 years 09 months,400000
2018-01,HOUGANG,4 ROOM,437,HOUGANG AVE 8,07 TO 09,103,Model A,1991,72 years 03 months,410000
2018-01,HOUGANG,4 ROOM,373,HOUGANG ST 31,04 TO 06,101,Model A,2000,81 years 01 month,410000
2018-01,HOUGANG,4 ROOM,436,HOUGANG AVE 8,13 TO 15,113,Model A,1990,71 years 11 months,425000
2018-01,HOUGANG,5 ROOM,710,HOUGANG AVE 2,13 TO 15,126,Improved,1987,68 years 01 month,430000
2018-01,HOUGANG,5 ROOM,574,HOUGANG ST 51,04 TO 06,117,Improved,1997,78 years 04 months,430000
2018-01,HOUGANG,5 ROOM,978C,BUANGKOK CRES,10 TO 12,110,Improved,2003,84 years 06 months,435000
2018-01,HOUGANG,5 ROOM,981D,BUANGKOK CRES,10 TO 12,110,Improved,2003,84 years 05 months,445000
2018-01,HOUGANG,5 ROOM,958,HOUGANG ST 91,04 TO 06,116,Improved,1999,80 years 04 months,448000
2018-01,HOUGANG,5 ROOM,926,HOUGANG ST 91,04 TO 06,120,Improved,1998,79 years 06 months,465000
2018-01,HOUGANG,5 ROOM,339,HOUGANG AVE 7,13 TO 15,121,Improved,1985,66 years 08 months,473000
2018-01,HOUGANG,5 ROOM,302,HOUGANG AVE 5,01 TO 03,131,Model A,1983,64 years 09 months,475000
2018-01,HOUGANG,5 ROOM,916,HOUGANG AVE 9,10 TO 12,120,Improved,1998,79 years 06 months,478000
2018-01,HOUGANG,5 ROOM,943,HOUGANG ST 92,10 TO 12,121,Improved,1998,79 years 08 months,485000
2018-01,HOUGANG,5 ROOM,944,HOUGANG ST 92,07 TO 09,120,Improved,1998,79 years 09 months,485000
2018-01,HOUGANG,5 ROOM,945,HOUGANG ST 92,10 TO 12,121,Improved,1998,79 years 09 months,495000
2018-01,HOUGANG,5 ROOM,156,HOUGANG ST 11,07 TO 09,121,Improved,1984,66 years,519000
2018-01,HOUGANG,5 ROOM,302,HOUGANG AVE 5,10 TO 12,131,Model A,1983,64 years 10 months,550000
2018-01,HOUGANG,5 ROOM,325,HOUGANG AVE 7,04 TO 06,123,Improved,1983,64 years 03 months,550000
2018-01,HOUGANG,5 ROOM,363,HOUGANG AVE 5,04 TO 06,124,Improved,1992,73 years 09 months,568000
2018-01,HOUGANG,5 ROOM,838,HOUGANG CTRL,01 TO 03,118,Improved,1997,78 years 02 months,600000
2018-01,HOUGANG,5 ROOM,465,UPP SERANGOON RD,13 TO 15,124,Improved,1992,73 years 08 months,640088
2018-01,HOUGANG,5 ROOM,462,HOUGANG AVE 10,13 TO 15,133,Model A,1992,73 years 09 months,738000
2018-01,HOUGANG,EXECUTIVE,128,LOR AH SOO,01 TO 03,142,Apartment,1984,65 years 06 months,625000
2018-01,HOUGANG,EXECUTIVE,539,HOUGANG ST 52,10 TO 12,147,Maisonette,1992,73 years 09 months,630000
2018-01,HOUGANG,EXECUTIVE,560,HOUGANG ST 51,10 TO 12,143,Apartment,1992,73 years 08 months,650000
2018-01,HOUGANG,EXECUTIVE,833,HOUGANG CTRL,07 TO 09,147,Maisonette,1992,73 years 09 months,715000
2018-01,HOUGANG,EXECUTIVE,428,HOUGANG AVE 6,01 TO 03,154,Maisonette,1990,71 years 05 months,722000
2018-01,HOUGANG,EXECUTIVE,533,HOUGANG AVE 6,07 TO 09,145,Maisonette,1988,69 years 03 months,750000
2018-01,HOUGANG,EXECUTIVE,375,HOUGANG ST 31,07 TO 09,141,Apartment,1999,80 years 10 months,790000
2018-01,HOUGANG,EXECUTIVE,853,HOUGANG CTRL,04 TO 06,137,Apartment,1997,78 years 02 months,815000
2018-01,HOUGANG,EXECUTIVE,851,HOUGANG CTRL,13 TO 15,177,Maisonette,1997,78 years 01 month,1000000
2018-02,HOUGANG,3 ROOM,644,HOUGANG AVE 8,07 TO 09,60,Improved,1987,68 years,260000
2018-02,HOUGANG,3 ROOM,631,HOUGANG AVE 8,04 TO 06,60,Improved,1985,66 years 06 months,270000
2018-02,HOUGANG,3 ROOM,154,HOUGANG ST 11,04 TO 06,67,New Generation,1984,65 years 10 months,270000
2018-02,HOUGANG,3 ROOM,115,HOUGANG AVE 1,07 TO 09,67,New Generation,1981,62 years 07 months,273888
2018-02,HOUGANG,3 ROOM,689,HOUGANG ST 61,04 TO 06,74,Model A,1987,68 years 06 months,280000
2018-02,HOUGANG,3 ROOM,319,HOUGANG AVE 5,01 TO 03,67,New Generation,1983,64 years 05 months,293000
2018-02,HOUGANG,4 ROOM,630,HOUGANG AVE 8,01 TO 03,84,Simplified,1986,67 years 11 months,303000
2018-02,HOUGANG,4 ROOM,711,HOUGANG AVE 2,01 TO 03,98,New Generation,1986,67 years 04 months,310000
2018-02,HOUGANG,4 ROOM,709,HOUGANG AVE 2,01 TO 03,96,New Generation,1985,66 years 06 months,320000
2018-02,HOUGANG,4 ROOM,602,HOUGANG AVE 4,01 TO 03,84,Simplified,1985,66 years 06 months,323000
2018-02,HOUGANG,4 ROOM,548,HOUGANG ST 51,04 TO 06,103,Model A,1992,73 years 08 months,340000
2018-02,HOUGANG,4 ROOM,666,HOUGANG AVE 4,04 TO 06,103,Model A,1988,69 years 03 months,345000
2018-02,HOUGANG,4 ROOM,309,HOUGANG AVE 5,07 TO 09,93,New Generation,1982,63 years 08 months,350000
2018-02,HOUGANG,4 ROOM,440,HOUGANG AVE 8,01 TO 03,105,Model A,1990,71 years 08 months,350000
2018-02,HOUGANG,4 ROOM,686,HOUGANG ST 61,10 TO 12,84,Simplified,1987,68 years 05 months,350000
2018-02,HOUGANG,4 ROOM,969,HOUGANG ST 91,13 TO 15,90,Model A2,1999,80 years 11 months,350000
2018-02,HOUGANG,4 ROOM,980A,BUANGKOK CRES,07 TO 09,85,Model A2,2003,84 years 05 months,355000
2018-02,HOUGANG,4 ROOM,171,HOUGANG AVE 1,04 TO 06,100,Model A,1998,78 years 11 months,361000
2018-02,HOUGANG,4 ROOM,114,HOUGANG AVE 1,04 TO 06,95,New Generation,1982,63 years,365000
2018-02,HOUGANG,4 ROOM,515,HOUGANG AVE 10,10 TO 12,84,Simplified,1986,67 years 07 months,365000
2018-02,HOUGANG,4 ROOM,637,HOUGANG AVE 8,01 TO 03,105,Model A,1987,68 years 08 months,368000
2018-02,HOUGANG,4 ROOM,433,HOUGANG AVE 8,01 TO 03,105,Model A,1989,70 years 05 months,380000
2018-02,HOUGANG,4 ROOM,557,HOUGANG ST 51,04 TO 06,103,Model A,1992,73 years 08 months,383000
2018-02,HOUGANG,4 ROOM,432,HOUGANG AVE 6,04 TO 06,105,Model A,1989,70 years 03 months,388000
