Id,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,full_address,X_coordinates,Y_coordinates,Closest_Mrt,Mrt_Distance,Price Index
775,2018-09,SERANGOON,EXECUTIVE,01 TO 03,149,Maisonette,1989,69 years 09 months,830000,418 SERANGOON CTRL,1.349680175,103.8752797,Serangoon mrt,0.29836478,131.6
776,2018-09,SERANGOON,EXECUTIVE,10 TO 12,146,Maisonette,1986,66 years 04 months,860000,321 SERANGOON AVE 2,1.351205269,103.8677695,Lorong Chuan mrt,0.331089043,131.6
777,2018-09,SERANGOON,EXECUTIVE,07 TO 09,146,Maisonette,1989,69 years 08 months,865000,424 SERANGOON CTRL,1.348147389,103.8755908,Serangoon mrt,0.417147735,131.6
778,2018-09,SERANGOON,EXECUTIVE,10 TO 12,140,Apartment,1998,78 years 10 months,935000,234A SERANGOON AVE 2,1.354295429,103.8691696,Serangoon mrt,0.56977135,131.6
779,2018-10,SERANGOON,2 ROOM,01 TO 03,44,Improved,1978,58 years 07 months,200000,8 LOR LEW LIAN,1.348908689,103.8767157,Serangoon mrt,0.478575267,131.4
780,2018-10,SERANGOON,3 ROOM,04 TO 06,64,Improved,1978,58 years 07 months,252000,4 LOR LEW LIAN,1.350262004,103.8764851,Serangoon mrt,0.415296502,131.4
781,2018-10,SERANGOON,3 ROOM,10 TO 12,60,Improved,1984,64 years 11 months,265000,107 SERANGOON NTH AVE 1,1.369900397,103.8702249,Kovan mrt,1.935007685,131.4
782,2018-10,SERANGOON,3 ROOM,10 TO 12,64,Improved,1983,63 years 08 months,318000,2 LOR LEW LIAN,1.35052006,103.8755605,Serangoon mrt,0.31062235,131.4
783,2018-10,SERANGOON,3 ROOM,04 TO 06,64,Improved,1983,63 years 08 months,318888,2 LOR LEW LIAN,1.35052006,103.8755605,Serangoon mrt,0.31062235,131.4
784,2018-10,SERANGOON,3 ROOM,07 TO 09,67,New Generation,1984,65 years 02 months,323000,223 SERANGOON AVE 4,1.357561514,103.8706103,Serangoon mrt,0.802926222,131.4
785,2018-10,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,66 years 02 months,378000,206 SERANGOON CTRL,1.353475064,103.8733923,Serangoon mrt,0.321694874,131.4
786,2018-10,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1985,66 years,315000,111 SERANGOON NTH AVE 1,1.369047313,103.870584,Kovan mrt,1.8491176,131.4
787,2018-10,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1986,66 years 04 months,330000,118 SERANGOON NTH AVE 1,1.367595486,103.8709178,Kovan mrt,1.733985521,131.4
788,2018-10,SERANGOON,4 ROOM,01 TO 03,92,New Generation,1985,65 years 08 months,335000,126 SERANGOON NTH AVE 1,1.366058217,103.8718749,Kovan mrt,1.560723158,131.4
789,2018-10,SERANGOON,4 ROOM,07 TO 09,91,New Generation,1985,65 years 10 months,350000,111 SERANGOON NTH AVE 1,1.369047313,103.870584,Kovan mrt,1.8491176,131.4
790,2018-10,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,72 years 11 months,370000,533 SERANGOON NTH AVE 4,1.37453578,103.8745983,Kovan mrt,1.957386281,131.4
791,2018-10,SERANGOON,4 ROOM,10 TO 12,91,New Generation,1985,66 years,378000,103 SERANGOON NTH AVE 1,1.37067353,103.8702639,Kovan mrt,1.981618688,131.4
792,2018-10,SERANGOON,4 ROOM,04 TO 06,103,Model A,1992,72 years 11 months,380000,538 SERANGOON NTH AVE 4,1.374914599,103.8732179,Kovan mrt,2.081022436,131.4
793,2018-10,SERANGOON,4 ROOM,04 TO 06,100,Model A,1997,78 years 01 month,388888,552 SERANGOON NTH AVE 3,1.372324635,103.8712852,Kovan mrt,2.011957215,131.4
794,2018-10,SERANGOON,4 ROOM,07 TO 09,100,Model A,1997,78 years 01 month,400000,550 SERANGOON NTH AVE 3,1.372709913,103.8706048,Kovan mrt,2.096470708,131.4
795,2018-10,SERANGOON,4 ROOM,10 TO 12,104,Model A,1992,72 years 11 months,400000,533 SERANGOON NTH AVE 4,1.37453578,103.8745983,Kovan mrt,1.957386281,131.4
796,2018-10,SERANGOON,4 ROOM,07 TO 09,96,New Generation,1984,65 years 03 months,407000,227 SERANGOON AVE 4,1.356470981,103.8711268,Serangoon mrt,0.670922319,131.4
797,2018-10,SERANGOON,4 ROOM,07 TO 09,104,Model A,1992,72 years 11 months,416000,524 SERANGOON NTH AVE 4,1.372695079,103.8728568,Kovan mrt,1.917954101,131.4
798,2018-10,SERANGOON,4 ROOM,10 TO 12,103,Model A,1992,73 years,450000,536 SERANGOON NTH AVE 4,1.373875737,103.8751728,Kovan mrt,1.861112932,131.4
799,2018-10,SERANGOON,4 ROOM,10 TO 12,94,New Generation,1984,65 years 03 months,480000,221 SERANGOON AVE 4,1.359146061,103.8718109,Serangoon mrt,0.94731619,131.4
800,2018-10,SERANGOON,4 ROOM,10 TO 12,83,Simplified,1985,66 years 01 month,480000,208 SERANGOON CTRL,1.354111011,103.8737176,Serangoon mrt,0.398663994,131.4
801,2018-10,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1985,65 years 09 months,515000,238 SERANGOON AVE 2,1.353549912,103.8690141,Lorong Chuan mrt,0.518169549,131.4
802,2018-10,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,66 years 03 months,520000,246 SERANGOON AVE 3,1.351922705,103.8696608,Serangoon mrt,0.374395784,131.4
803,2018-10,SERANGOON,4 ROOM,07 TO 09,84,Simplified,1986,66 years 05 months,540000,332 SERANGOON AVE 3,1.351017195,103.8701851,Serangoon mrt,0.290960907,131.4
804,2018-10,SERANGOON,4 ROOM,07 TO 09,84,Simplified,1986,66 years 07 months,545000,242 SERANGOON AVE 3,1.352695919,103.869711,Serangoon mrt,0.409902891,131.4
805,2018-10,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1987,67 years 06 months,550000,334 SERANGOON AVE 3,1.350241249,103.8708324,Serangoon mrt,0.220130466,131.4
806,2018-10,SERANGOON,5 ROOM,04 TO 06,122,Improved,1992,72 years 11 months,490000,532 SERANGOON NTH AVE 4,1.374868826,103.8741268,Kovan mrt,2.017481048,131.4
807,2018-10,SERANGOON,5 ROOM,07 TO 09,124,Improved,1992,72 years 11 months,508000,502 SERANGOON NTH AVE 4,1.374487666,103.8764649,Hougang mrt,1.81698184,131.4
808,2018-10,SERANGOON,5 ROOM,07 TO 09,124,Improved,1992,72 years 11 months,523000,505 SERANGOON NTH AVE 4,1.373244635,103.8763016,Kovan mrt,1.734381678,131.4
809,2018-10,SERANGOON,5 ROOM,16 TO 18,119,Improved,1997,78 years 01 month,528000,550 SERANGOON NTH AVE 3,1.372709913,103.8706048,Kovan mrt,2.096470708,131.4
810,2018-10,SERANGOON,5 ROOM,01 TO 03,121,Improved,1989,69 years 06 months,633000,411 SERANGOON CTRL,1.348457286,103.8739468,Serangoon mrt,0.273889366,131.4
811,2018-10,SERANGOON,5 ROOM,10 TO 12,123,Improved,1985,65 years 08 months,650000,310 SERANGOON AVE 2,1.353623082,103.8657166,Lorong Chuan mrt,0.252253179,131.4
812,2018-10,SERANGOON,5 ROOM,04 TO 06,122,Improved,1986,66 years 09 months,670000,329 SERANGOON AVE 3,1.349626343,103.8680638,Lorong Chuan mrt,0.418710416,131.4
813,2018-10,SERANGOON,5 ROOM,10 TO 12,121,Improved,1985,65 years 10 months,740000,216 SERANGOON AVE 4,1.35755258,103.8731405,Serangoon mrt,0.766163988,131.4
814,2018-10,SERANGOON,5 ROOM,10 TO 12,115,Improved,1999,79 years 07 months,788000,255 SERANGOON CTRL DR,1.355062011,103.8708719,Serangoon mrt,0.533364062,131.4
815,2018-10,SERANGOON,EXECUTIVE,01 TO 03,147,Maisonette,1992,72 years 11 months,600000,539 SERANGOON NTH AVE 4,1.374961922,103.8721886,Kovan mrt,2.156081453,131.4
816,2018-10,SERANGOON,EXECUTIVE,01 TO 03,151,Maisonette,1986,67 years 02 months,660000,142 SERANGOON NTH AVE 1,1.367389232,103.8736355,Kovan mrt,1.464892063,131.4
817,2018-10,SERANGOON,EXECUTIVE,01 TO 03,146,Maisonette,1986,66 years 03 months,673000,321 SERANGOON AVE 2,1.351205269,103.8677695,Lorong Chuan mrt,0.331089043,131.4
818,2018-10,SERANGOON,EXECUTIVE,04 TO 06,149,Apartment,1992,72 years 11 months,678000,542 SERANGOON NTH AVE 4,1.374091168,103.8718897,Kovan mrt,2.104640621,131.4
819,2018-10,SERANGOON,EXECUTIVE,01 TO 03,151,Maisonette,1986,67 years 02 months,680000,142 SERANGOON NTH AVE 1,1.367389232,103.8736355,Kovan mrt,1.464892063,131.4
820,2018-10,SERANGOON,EXECUTIVE,04 TO 06,153,Apartment,1992,72 years 11 months,700000,519 SERANGOON NTH AVE 4,1.371992234,103.8745903,Kovan mrt,1.732685905,131.4
821,2018-10,SERANGOON,EXECUTIVE,10 TO 12,146,Apartment,1992,72 years 11 months,720000,516 SERANGOON NTH AVE 4,1.371238381,103.8733069,Kovan mrt,1.766783581,131.4
822,2018-10,SERANGOON,EXECUTIVE,10 TO 12,146,Apartment,1992,72 years 11 months,725000,506A SERANGOON NTH AVE 4,1.37302429,103.8758292,Kovan mrt,1.74224595,131.4
823,2018-10,SERANGOON,EXECUTIVE,01 TO 03,156,Maisonette,1984,65 years 02 months,880000,316 SERANGOON AVE 2,1.353011337,103.8664718,Lorong Chuan mrt,0.246770623,131.4
824,2018-11,SERANGOON,3 ROOM,01 TO 03,60,Improved,1984,64 years 10 months,230000,107 SERANGOON NTH AVE 1,1.369900397,103.8702249,Kovan mrt,1.935007685,131.4
825,2018-11,SERANGOON,3 ROOM,01 TO 03,63,Simplified,1986,66 years 08 months,257000,151 SERANGOON NTH AVE 2,1.36934535,103.8737783,Kovan mrt,1.585143169,131.4
826,2018-11,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1984,65 years 02 months,288000,219 SERANGOON AVE 4,1.358358825,103.872182,Serangoon mrt,0.856730916,131.4
827,2018-11,SERANGOON,3 ROOM,01 TO 03,73,Improved,1978,58 years 06 months,330000,5 LOR LEW LIAN,1.350032028,103.8768418,Serangoon mrt,0.457822886,131.4
828,2018-11,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,66 years 01 month,338000,326 SERANGOON AVE 3,1.350351985,103.868997,Serangoon mrt,0.421231084,131.4
829,2018-11,SERANGOON,3 ROOM,01 TO 03,82,New Generation,1985,65 years 02 months,360000,301 SERANGOON AVE 2,1.352883478,103.8678228,Lorong Chuan mrt,0.366898547,131.4
830,2018-11,SERANGOON,3 ROOM,01 TO 03,64,Simplified,1985,66 years 01 month,375000,323 SERANGOON AVE 3,1.351168574,103.8694085,Serangoon mrt,0.378930841,131.4
831,2018-11,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1986,66 years 05 months,378000,207 SERANGOON CTRL,1.353839543,103.8733193,Serangoon mrt,0.359696802,131.4
832,2018-11,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,73 years,335000,518 SERANGOON NTH AVE 4,1.371641182,103.8741031,Kovan mrt,1.738500155,131.4
833,2018-11,SERANGOON,4 ROOM,01 TO 03,91,New Generation,1985,65 years 05 months,345000,101 SERANGOON NTH AVE 1,1.37103632,103.8703609,Kovan mrt,1.99747614,131.4
834,2018-11,SERANGOON,4 ROOM,01 TO 03,84,Simplified,1986,66 years 04 months,346000,332 SERANGOON AVE 3,1.351017195,103.8701851,Serangoon mrt,0.290960907,131.4
835,2018-11,SERANGOON,4 ROOM,01 TO 03,100,Model A,1997,77 years 10 months,368000,545 SERANGOON NTH AVE 3,1.375025135,103.8710748,Kovan mrt,2.242074705,131.4
836,2018-11,SERANGOON,4 ROOM,01 TO 03,102,Model A,1997,77 years 07 months,378000,509 SERANGOON NTH AVE 4,1.371895191,103.8762521,Kovan mrt,1.612495013,131.4
837,2018-11,SERANGOON,4 ROOM,01 TO 03,95,New Generation,1985,65 years 06 months,390000,308 SERANGOON AVE 2,1.35417533,103.8659671,Lorong Chuan mrt,0.319368049,131.4
838,2018-11,SERANGOON,4 ROOM,04 TO 06,93,New Generation,1985,65 years 02 months,400000,124 SERANGOON NTH AVE 1,1.366186896,103.8714195,Kovan mrt,1.612561046,131.4
839,2018-11,SERANGOON,4 ROOM,07 TO 09,103,Model A,1987,67 years 08 months,406000,146 SERANGOON NTH AVE 1,1.368168617,103.8729385,Kovan mrt,1.577830669,131.4
840,2018-11,SERANGOON,4 ROOM,10 TO 12,98,New Generation,1978,58 years 06 months,440000,6 LOR LEW LIAN,1.349438108,103.8773264,Serangoon mrt,0.523850699,131.4
841,2018-11,SERANGOON,4 ROOM,07 TO 09,91,New Generation,1984,64 years 08 months,465000,228 SERANGOON AVE 4,1.356364015,103.8702599,Serangoon mrt,0.692558805,131.4
842,2018-11,SERANGOON,4 ROOM,07 TO 09,93,New Generation,1984,64 years 11 months,470000,217 SERANGOON AVE 4,1.357635048,103.8720908,Serangoon mrt,0.777882221,131.4
843,2018-11,SERANGOON,4 ROOM,04 TO 06,84,Simplified,1986,66 years 04 months,472000,332 SERANGOON AVE 3,1.351017195,103.8701851,Serangoon mrt,0.290960907,131.4
844,2018-11,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1985,65 years 11 months,475000,307 SERANGOON AVE 2,1.354628177,103.8670687,Lorong Chuan mrt,0.424653198,131.4
845,2018-11,SERANGOON,4 ROOM,01 TO 03,84,Simplified,1986,66 years 08 months,498000,330 SERANGOON AVE 3,1.34993697,103.8695629,Serangoon mrt,0.36530819,131.4
846,2018-11,SERANGOON,4 ROOM,04 TO 06,103,Model A,1989,69 years 06 months,628000,421 SERANGOON CTRL,1.34884549,103.8752246,Serangoon mrt,0.337071148,131.4
847,2018-11,SERANGOON,5 ROOM,01 TO 03,122,Improved,1992,73 years,425000,538 SERANGOON NTH AVE 4,1.374914599,103.8732179,Kovan mrt,2.081022436,131.4
848,2018-11,SERANGOON,5 ROOM,01 TO 03,119,Improved,1997,78 years,428000,547 SERANGOON NTH AVE 3,1.373752132,103.8706448,Kovan mrt,2.172822269,131.4
849,2018-11,SERANGOON,5 ROOM,10 TO 12,123,Improved,1985,65 years 11 months,455000,117 SERANGOON NTH AVE 1,1.36797575,103.8708627,Kovan mrt,1.760272353,131.4
850,2018-11,SERANGOON,5 ROOM,01 TO 03,121,Improved,1997,77 years 06 months,475000,507 SERANGOON NTH AVE 4,1.371957256,103.8752672,Kovan mrt,1.682702762,131.4
851,2018-11,SERANGOON,5 ROOM,04 TO 06,121,Improved,1986,66 years 04 months,488000,114 SERANGOON NTH AVE 1,1.368852256,103.8714889,Kovan mrt,1.753403843,131.4
852,2018-11,SERANGOON,5 ROOM,01 TO 03,121,Improved,1985,65 years 09 months,560000,312 SERANGOON AVE 2,1.353288108,103.8657964,Lorong Chuan mrt,0.22301507,131.4
853,2018-11,SERANGOON,5 ROOM,01 TO 03,122,Improved,1985,66 years 01 month,675000,202 SERANGOON CTRL,1.35160098,103.8737478,Serangoon mrt,0.152454437,131.4
854,2018-11,SERANGOON,5 ROOM,07 TO 09,115,Improved,1999,79 years 06 months,748000,255 SERANGOON CTRL DR,1.355062011,103.8708719,Serangoon mrt,0.533364062,131.4
855,2018-11,SERANGOON,EXECUTIVE,01 TO 03,147,Maisonette,1992,73 years,642888,519 SERANGOON NTH AVE 4,1.371992234,103.8745903,Kovan mrt,1.732685905,131.4
856,2018-11,SERANGOON,EXECUTIVE,10 TO 12,149,Maisonette,1992,73 years,710000,535 SERANGOON NTH AVE 4,1.373806031,103.8739802,Kovan mrt,1.932086775,131.4
857,2018-11,SERANGOON,EXECUTIVE,07 TO 09,156,Maisonette,1992,73 years,718000,520 SERANGOON NTH AVE 4,1.372035491,103.8737244,Kovan mrt,1.799091549,131.4
858,2018-11,SERANGOON,EXECUTIVE,10 TO 12,146,Maisonette,1986,66 years 04 months,850000,322 SERANGOON AVE 3,1.351755071,103.8686624,Lorong Chuan mrt,0.429204582,131.4
859,2018-11,SERANGOON,EXECUTIVE,07 TO 09,150,Apartment,1986,66 years 04 months,878000,322 SERANGOON AVE 3,1.351755071,103.8686624,Lorong Chuan mrt,0.429204582,131.4
860,2018-11,SERANGOON,EXECUTIVE,10 TO 12,146,Maisonette,1989,69 years 02 months,905000,423 SERANGOON CTRL,1.348490772,103.8755888,Serangoon mrt,0.392982634,131.4
861,2018-12,SERANGOON,2 ROOM,01 TO 03,44,Improved,1978,58 years 06 months,202000,8 LOR LEW LIAN,1.348908689,103.8767157,Serangoon mrt,0.478575267,131.4
862,2018-12,SERANGOON,3 ROOM,10 TO 12,64,Improved,1978,58 years 05 months,330000,3 LOR LEW LIAN,1.35047536,103.876133,Serangoon mrt,0.374483672,131.4
863,2018-12,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1985,65 years 03 months,298000,218 SERANGOON AVE 4,1.358010751,103.8721382,Serangoon mrt,0.818766353,131.4
864,2018-12,SERANGOON,3 ROOM,07 TO 09,67,New Generation,1984,65 years,300000,223 SERANGOON AVE 4,1.357561514,103.8706103,Serangoon mrt,0.802926222,131.4
865,2018-12,SERANGOON,3 ROOM,01 TO 03,67,New Generation,1985,65 years 02 months,290000,230 SERANGOON AVE 4,1.355949453,103.869581,Serangoon mrt,0.686726876,131.4
866,2018-12,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1985,66 years,325000,201 SERANGOON CTRL,1.350977799,103.8735955,Serangoon mrt,0.099267299,131.4
867,2018-12,SERANGOON,3 ROOM,01 TO 03,75,New Generation,1985,65 years 03 months,280000,115 SERANGOON NTH AVE 1,1.368131235,103.870577,Kovan mrt,1.796397969,131.4
868,2018-12,SERANGOON,3 ROOM,01 TO 03,63,Simplified,1986,66 years 07 months,250000,153 SERANGOON NTH AVE 1,1.369950997,103.8723123,Kovan mrt,1.75293895,131.4
869,2018-12,SERANGOON,4 ROOM,01 TO 03,105,Model A,1989,69 years 02 months,450000,404 SERANGOON AVE 1,1.347099531,103.8724732,Serangoon mrt,0.392190188,131.4
870,2018-12,SERANGOON,4 ROOM,10 TO 12,84,Simplified,1986,66 years 08 months,545000,330 SERANGOON AVE 3,1.34993697,103.8695629,Serangoon mrt,0.36530819,131.4
871,2018-12,SERANGOON,4 ROOM,04 TO 06,103,Model A,1986,66 years 03 months,595000,332 SERANGOON AVE 3,1.351017195,103.8701851,Serangoon mrt,0.290960907,131.4
872,2018-12,SERANGOON,4 ROOM,13 TO 15,91,New Generation,1984,64 years 08 months,520000,226 SERANGOON AVE 4,1.3568225,103.870857,Serangoon mrt,0.716740201,131.4
873,2018-12,SERANGOON,4 ROOM,01 TO 03,92,New Generation,1985,65 years 05 months,395000,215 SERANGOON AVE 4,1.357865328,103.8734248,Serangoon mrt,0.802943062,131.4
874,2018-12,SERANGOON,4 ROOM,01 TO 03,96,New Generation,1985,65 years 09 months,460000,211 SERANGOON AVE 4,1.356316888,103.8731755,Serangoon mrt,0.630031989,131.4
875,2018-12,SERANGOON,4 ROOM,07 TO 09,105,Model A,1989,69 years 05 months,658000,419 SERANGOON CTRL,1.34920192,103.8758597,Serangoon mrt,0.378374365,131.4
876,2018-12,SERANGOON,4 ROOM,04 TO 06,111,Model A,1989,69 years 04 months,668000,413 SERANGOON CTRL,1.34914801,103.8738531,Serangoon mrt,0.203638016,131.4
877,2018-12,SERANGOON,4 ROOM,04 TO 06,83,Simplified,1986,66 years 06 months,355000,154 SERANGOON NTH AVE 1,1.370129834,103.8731155,Kovan mrt,1.697862822,131.4
878,2018-12,SERANGOON,4 ROOM,07 TO 09,104,Model A,1992,72 years 11 months,416000,518 SERANGOON NTH AVE 4,1.371641182,103.8741031,Kovan mrt,1.738500155,131.4
879,2018-12,SERANGOON,4 ROOM,07 TO 09,103,Model A,1992,72 years 10 months,407000,514 SERANGOON NTH AVE 4,1.370890106,103.8743912,Kovan mrt,1.655457659,131.4
880,2018-12,SERANGOON,4 ROOM,04 TO 06,104,Model A,1992,72 years 11 months,353000,533 SERANGOON NTH AVE 4,1.37453578,103.8745983,Kovan mrt,1.957386281,131.4
881,2018-12,SERANGOON,5 ROOM,10 TO 12,121,Improved,1985,65 years 08 months,650000,312 SERANGOON AVE 2,1.353288108,103.8657964,Lorong Chuan mrt,0.22301507,131.4
882,2018-12,SERANGOON,5 ROOM,04 TO 06,122,Improved,1986,67 years,715000,205 SERANGOON CTRL,1.352784682,103.8734467,Serangoon mrt,0.249436241,131.4
883,2018-12,SERANGOON,5 ROOM,10 TO 12,115,Improved,1999,79 years 06 months,700000,256 SERANGOON CTRL DR,1.355102161,103.8714468,Serangoon mrt,0.515637792,131.4
884,2018-12,SERANGOON,5 ROOM,04 TO 06,115,Improved,1999,79 years 06 months,750000,256 SERANGOON CTRL DR,1.355102161,103.8714468,Serangoon mrt,0.515637792,131.4
885,2018-12,SERANGOON,5 ROOM,01 TO 03,124,Improved,1992,73 years,430000,501 SERANGOON NTH AVE 4,1.374183912,103.8761056,Kovan mrt,1.834557056,131.4
886,2018-12,SERANGOON,5 ROOM,07 TO 09,122,Improved,1992,72 years 11 months,508000,541 SERANGOON NTH AVE 4,1.374301157,103.872556,Kovan mrt,2.073728949,131.4
887,2018-12,SERANGOON,EXECUTIVE,10 TO 12,141,Apartment,1998,78 years 06 months,960000,232A SERANGOON AVE 2,1.354254191,103.868543,Lorong Chuan mrt,0.512872733,131.4
888,2018-12,SERANGOON,EXECUTIVE,01 TO 03,150,Maisonette,1985,65 years 10 months,650000,123 SERANGOON NTH AVE 1,1.366958513,103.8725936,Kovan mrt,1.53721653,131.4
889,2018-12,SERANGOON,EXECUTIVE,01 TO 03,152,Maisonette,1992,72 years 11 months,620000,542 SERANGOON NTH AVE 4,1.374091168,103.8718897,Kovan mrt,2.104640621,131.4
890,2018-12,SERANGOON,EXECUTIVE,01 TO 03,149,Apartment,1992,72 years 11 months,634000,520 SERANGOON NTH AVE 4,1.372035491,103.8737244,Kovan mrt,1.799091549,131.4
891,2019-01,SERANGOON,2 ROOM,07 TO 09,44,Improved,1978,58 years 04 months,215000,8 LOR LEW LIAN,1.348908689,103.8767157,Serangoon mrt,0.478575267,131
892,2019-01,SERANGOON,3 ROOM,04 TO 06,70,Improved,1985,65 years 01 month,250000,108 SERANGOON NTH AVE 1,1.369901403,103.8712068,Kovan mrt,1.846444532,131
893,2019-01,SERANGOON,3 ROOM,10 TO 12,69,Improved,1985,65 years 03 months,265000,105 SERANGOON NTH AVE 1,1.370247459,103.870226,Kovan mrt,1.957088713,131
894,2019-01,SERANGOON,3 ROOM,04 TO 06,67,New Generation,1985,65 years 01 month,270000,214 SERANGOON AVE 4,1.357324352,103.8736335,Serangoon mrt,0.746018582,131
895,2019-01,SERANGOON,3 ROOM,01 TO 03,72,New Generation,1984,64 years 10 months,300000,104 SERANGOON NTH AVE 1,1.370593162,103.8710868,Kovan mrt,1.903692655,131
896,2019-01,SERANGOON,3 ROOM,13 TO 15,64,Improved,1978,58 years 05 months,340000,1 LOR LEW LIAN,1.350867126,103.8753439,Serangoon mrt,0.287427892,131
897,2019-01,SERANGOON,3 ROOM,04 TO 06,64,Simplified,1988,68 years 08 months,360000,263 SERANGOON CTRL DR,1.353863227,103.8719396,Serangoon mrt,0.368923391,131
898,2019-01,SERANGOON,4 ROOM,04 TO 06,93,New Generation,1985,65 years 07 months,300000,111 SERANGOON NTH AVE 1,1.369047313,103.870584,Kovan mrt,1.8491176,131
899,2019-01,SERANGOON,4 ROOM,04 TO 06,91,New Generation,1986,66 years,300000,118 SERANGOON NTH AVE 1,1.367595486,103.8709178,Kovan mrt,1.733985521,131
900,2019-01,SERANGOON,4 ROOM,10 TO 12,103,Model A,1992,72 years 10 months,383000,529 SERANGOON NTH AVE 4,1.372800322,103.872108,Kovan mrt,1.983536503,131
901,2019-01,SERANGOON,4 ROOM,01 TO 03,100,Model A,1997,77 years 07 months,390000,512 SERANGOON NTH AVE 4,1.371512358,103.8752466,Kovan mrt,1.645435208,131
902,2019-01,SERANGOON,4 ROOM,10 TO 12,105,Model A,1989,69 years 05 months,412000,140 SERANGOON NTH AVE 2,1.368434569,103.8750065,Kovan mrt,1.416040268,131
903,2019-01,SERANGOON,4 ROOM,01 TO 03,99,New Generation,1985,65 years 08 months,422000,222 SERANGOON AVE 4,1.358429525,103.871224,Serangoon mrt,0.879070045,131
904,2019-01,SERANGOON,4 ROOM,10 TO 12,109,Model A,1989,69 years 04 months,425000,136 SERANGOON NTH AVE 2,1.368101598,103.8749878,Kovan mrt,1.393355748,131
905,2019-01,SERANGOON,4 ROOM,04 TO 06,95,New Generation,1985,65 years 04 months,455000,308 SERANGOON AVE 2,1.35417533,103.8659671,Lorong Chuan mrt,0.319368049,131
906,2019-01,SERANGOON,4 ROOM,04 TO 06,98,New Generation,1985,65 years 04 months,485000,215 SERANGOON AVE 4,1.357865328,103.8734248,Serangoon mrt,0.802943062,131
907,2019-01,SERANGOON,4 ROOM,07 TO 09,83,Simplified,1985,65 years 10 months,486000,208 SERANGOON CTRL,1.354111011,103.8737176,Serangoon mrt,0.398663994,131
908,2019-01,SERANGOON,4 ROOM,01 TO 03,84,Simplified,1987,67 years 03 months,512000,334 SERANGOON AVE 3,1.350241249,103.8708324,Serangoon mrt,0.220130466,131
909,2019-01,SERANGOON,4 ROOM,07 TO 09,105,Model A,1985,65 years 06 months,550000,236 SERANGOON AVE 3,1.354240067,103.8698218,Serangoon mrt,0.51652431,131
910,2019-01,SERANGOON,4 ROOM,10 TO 12,105,Model A,1989,69 years 05 months,635000,421 SERANGOON CTRL,1.34884549,103.8752246,Serangoon mrt,0.337071148,131
911,2019-01,SERANGOON,4 ROOM,07 TO 09,105,Model A,1989,69 years 03 months,640000,411 SERANGOON CTRL,1.348457286,103.8739468,Serangoon mrt,0.273889366,131
912,2019-01,SERANGOON,5 ROOM,01 TO 03,124,Improved,1992,72 years 10 months,465000,500 SERANGOON NTH AVE 4,1.374526016,103.8757442,Kovan mrt,1.887647153,131
913,2019-01,SERANGOON,5 ROOM,01 TO 03,121,Improved,1998,78 years,495000,546 SERANGOON NTH AVE 3,1.374825233,103.8701468,Kovan mrt,2.296209098,131
914,2019-01,SERANGOON,5 ROOM,07 TO 09,119,Improved,1998,78 years,515000,548 SERANGOON NTH AVE 3,1.373158698,103.8706759,Kovan mrt,2.124571939,131
915,2019-01,SERANGOON,5 ROOM,13 TO 15,119,Improved,1998,78 years,528000,548 SERANGOON NTH AVE 3,1.373158698,103.8706759,Kovan mrt,2.124571939,131
916,2019-01,SERANGOON,5 ROOM,10 TO 12,120,Improved,1997,77 years 06 months,531000,512 SERANGOON NTH AVE 4,1.371512358,103.8752466,Kovan mrt,1.645435208,131
917,2019-01,SERANGOON,5 ROOM,10 TO 12,119,Improved,1998,78 years,550000,546 SERANGOON NTH AVE 3,1.374825233,103.8701468,Kovan mrt,2.296209098,131
918,2019-01,SERANGOON,5 ROOM,01 TO 03,115,Improved,1999,79 years 04 months,640000,256 SERANGOON CTRL DR,1.355102161,103.8714468,Serangoon mrt,0.515637792,131
919,2019-01,SERANGOON,5 ROOM,13 TO 15,121,Improved,1989,69 years 01 month,720000,408 SERANGOON AVE 1,1.347247313,103.873453,Serangoon mrt,0.382040924,131
920,2019-01,SERANGOON,5 ROOM,07 TO 09,122,Improved,1986,66 years 06 months,730000,329 SERANGOON AVE 3,1.349626343,103.8680638,Lorong Chuan mrt,0.418710416,131
921,2019-01,SERANGOON,5 ROOM,10 TO 12,115,Improved,1999,79 years 04 months,770000,256 SERANGOON CTRL DR,1.355102161,103.8714468,Serangoon mrt,0.515637792,131
